Agcy Name,Org Name,Pborg Seq,Pborg Seq Managed By,Org Order,Location,Title,Name of Incumbent,Type of Appt,Pay Plan,Pay,Tenure,Expires,Pb Order
SMALL BUSINESS ADMINISTRATION,Office of Congressional and Legislative Affairs,37689,37686,130,"Washington, DC",Associate Administrator for Congressional and Legislative Affairs,Vacant,,ES,, ,,5
SMALL BUSINESS ADMINISTRATION,Office of Congressional and Legislative Affairs,37689,37686,130,"Washington, DC",Associate Administrator for Congressional and Legislative Affairs,Daniel Krupnick ,SC,GS,15, ,,10
SMALL BUSINESS ADMINISTRATION,Office of Congressional and Legislative Affairs,37689,37686,130,"Washington, DC",Deputy Assistant Administrator for Congressional and Legislative Affairs,Mark Tiner ,SC,GS,14, ,,15
SMALL BUSINESS ADMINISTRATION,Office of Congressional and Legislative Affairs,37689,37686,130,"Washington, DC",Assistant Administrator for Congressional and Legislative Affairs,Vacant,,ES,, ,,20
SMALL BUSINESS ADMINISTRATION,Office of Congressional and Legislative Affairs,37689,37686,130,"Washington, DC",Legislative Policy Advisor,Danielle L. Jimenez ,SC,GS,12, ,,25
SMALL BUSINESS ADMINISTRATION,Office of Communications and Public Liaison,37693,37686,140,"Washington, DC",Associate Administrator for Communications and Public Liaison,Brian Weiss ,NA,ES,, ,,5
SMALL BUSINESS ADMINISTRATION,Office of Communications and Public Liaison,37693,37686,140,"Washington, DC",Deputy Associate Administrator for Communications and Public Liaison,Matthew Brady Sonneborn ,SC,GS,13, ,,10
SMALL BUSINESS ADMINISTRATION,Office of Communications and Public Liaison,37693,37686,140,"Washington, DC",Deputy Assistant Administrator for Office of Communications and Public Liaison,Vacant,,ES,, ,,15
SMALL BUSINESS ADMINISTRATION,Office of Communications and Public Liaison,37693,37686,140,"Washington, DC",Deputy Executive Director of BusinessUSA,Career Incumbent,CA,ES,, ,,20
SMALL BUSINESS ADMINISTRATION,Office of Communications and Public Liaison,37693,37686,140,"Washington, DC",Deputy Press Secretary,Hye Lee Kim ,SC,GS,9, ,,25
SMALL BUSINESS ADMINISTRATION,Office of Communications and Public Liaison,37693,37686,140,"Washington, DC",Senior Advisor for Strategic Communications,Iris Argueta ,SC,GS,15, ,,30
SMALL BUSINESS ADMINISTRATION,Office of Communications and Public Liaison,37693,37686,140,"Washington, DC",Speech Writer,Emilie K. Surrusco ,SC,GS,14, ,,35
SMALL BUSINESS ADMINISTRATION,Office of Communications and Public Liaison,37693,37686,140,"Washington, DC",Assistant Administrator for Public Engagement,Christopher Robert Upperman ,SC,GS,14, ,,40
SMALL BUSINESS ADMINISTRATION,Office of National Ombudsman and for Regulatory Enforcement Fairness,37695,37686,150,"Washington, DC",National Ombudsman and Assistant Administrator for Regulatory Enforcement Fairness,Earl Lenell Gay ,NA,ES,, ,,5
SMALL BUSINESS ADMINISTRATION,Office of Veterans' Business Development ,37665,37686,160,"Washington, DC",Associate  Administrator for Veterans' Business Development,Career Incumbent,CA,ES,, ,,5
SMALL BUSINESS ADMINISTRATION,Office of the Chief Operating Officer,37707,37686,170,"Washington, DC",Chief Digital Officer,Tracy R. Terrill ,NA,ES,, ,,5
SMALL BUSINESS ADMINISTRATION,Office of the Chief Operating Officer,37707,37686,170,"Washington, DC",Chief Operating Officer ,Matthew Varilek ,NA,ES,, ,,10
SMALL BUSINESS ADMINISTRATION,Office of the Chief Operating Officer,37707,37686,170,"Washington, DC",Deputy Chief Information Officer,Vacant,,ES,, ,,35
SMALL BUSINESS ADMINISTRATION,"Office of Diversity, Inclusion and Civil Rights",37700,37686,180,"Washington, DC","Assistant Administrator for the Office of Diversity, Inclusion and Civil Rights",Career Incumbent,CA,ES,, ,,5
SMALL BUSINESS ADMINISTRATION,Office of Native American Affairs,40393,37686,185,"Washington, DC",Assistant Administrator for Native American Affairs,David R. Sanborn ,SC,GS,15, ,,30
SMALL BUSINESS ADMINISTRATION,Office of Investment and Innovation,40362,37686,190,"District of Columbia, DC",Associate Administrator for Investment and Innovation,Mark Walsh ,NA,ES,, ,,5
SMALL BUSINESS ADMINISTRATION,Office of Investment and Innovation,40362,37686,190,"Washington, DC",Special Advisor,Matthew J. Weinberg ,SC,GS,12, ,,10
SMALL BUSINESS ADMINISTRATION,Office of Investment and Innovation,40362,37686,190,"Washington, DC",Senior Advisor,Nathnael Tesfamichael Yohannes ,SC,GS,14, ,,65
SMALL BUSINESS ADMINISTRATION,Office of Hearings and Appeals (OHA),40363,37686,200,"Washington, DC",Assistant Administrator for Hearings and Appeals,Career Incumbent,CA,ES,, ,,5
SMALL BUSINESS ADMINISTRATION OFFICE OF THE INSPECTOR GENERAL,SMALL BUSINESS ADMINISTRATION OFFICE OF THE INSPECTOR GENERAL,40060,,,"Washington, DC",Inspector General,Peggy Elizabeth Gustafson ,PAS,OT,"$1,70,259 ", ,,5
SMITHSONIAN INSTITUTION,Woodrow Wilson International Center for Scholars,39808,39824,1,"Washington, DC",Deputy Director,Samuel F. Wells Jr.,XS,OT,"$1,28,199 ", ,,5
SMITHSONIAN INSTITUTION,Woodrow Wilson International Center for Scholars,39808,39824,1,"Washington, DC",Deputy Director for Planning and Management,Dean W. Anderson ,XS,OT,"$1,30,200 ", ,,10
SMITHSONIAN INSTITUTION,OFFICE OF THE SECRETARY,39824,39798,1,,,,,,,,,
SMITHSONIAN INSTITUTION,SMITHSONIAN INSTITUTION,39798,,1,,,,,,,,,
SOCIAL SECURITY ADMINISTRATION,SOCIAL SECURITY ADMINISTRATION,37300,,1,,,,,,,,,
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE COMMISSIONER,37301,37300,2,"Washington, DC",Commissioner,Vacant,PAS,EX,I,6 Years,01-19-19,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE COMMISSIONER,37301,37300,2,"Washington, DC",Deputy Commissioner of Social Security,Carolyn W Colvin ,PAS,EX,II,6 Years,,10
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE COMMISSIONER,37301,37300,2,"Woodlawn, MD",Chief of Staff,Stacy Lynn Rodgers ,NA,ES,, ,,15
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE COMMISSIONER,37301,37300,2,"Washington, DC",Deputy Chief of Staff,Vacant,,ES,, ,,20
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE COMMISSIONER,37301,37300,2,"Woodlawn, MD",Executive Counselor to the Commissioner,Frank Cristaudo ,TA,ES,, ,01-10-17,25
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE COMMISSIONER,37301,37300,2,"Washington, DC",Executive Secretary,Career Incumbent,CA,ES,, ,,30
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE COMMISSIONER,37301,37300,2,"Woodlawn, MD",Senior Advisor to the Commissioner,Beatrice M. Disman ,TA,ES,, ,10-23-16,35
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE COMMISSIONER,37301,37300,2,"Woodlawn, MD",Senior Advisor to the Deputy Commissioner,Career Incumbent,CA,ES,, ,,40
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE COMMISSIONER,37301,37300,2,"Woodlawn, MD",Senior Advisor,Andrew LaMont Eanes ,NA,ES,, ,,45
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE COMMISSIONER,37301,37300,2,"Washington, DC",Senior Advisor to the Commissioner,Career Incumbent,CA,ES,, ,,50
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE COMMISSIONER,37301,37300,2,"Washington, DC",Senior Advisor to the Commissioner,Benidicto Feliciano Belton ,SC,GS,14, ,,55
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE COMMISSIONER,37301,37300,2,"Woodlawn, MD","Director, Equal Employment Opportunity",Career Incumbent,CA,ES,, ,,60
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Chairman,Henry Aaron ,PA,PD,$614.00 ,6 Years,09-30-20,5
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Member,Alan Cohen ,PA,PD,$614.00 ,6 Years,09-30-16,10
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Member,Lanhee Chen ,PAS,PD,$614.00 ,6 Years,09-30-18,15
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Member,Bernadette Franks-Ongoy ,XS,PD,$614.00 ,6 Years,09-30-18,20
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Member,Jagadeesh Gokhale ,XS,PD,$614.00 ,6 Years,09-30-21,25
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Member,Dorcas R Hardy ,XS,PD,$614.00 ,6 Years,09-30-16,30
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Member,Barbara Kennelly ,XS,PD,$614.00 ,6 Years,09-30-17,35
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Staff Director,Claire Green ,XS,AD,, ,,40
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Professional Staff Member,David Warner ,XS,AD,, ,,45
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Professional Staff Member,Jacqueline Chapin ,XS,AD,, ,,50
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Professional Staff Member,Bethel Dejene ,XS,AD,, ,,55
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Professional Staff Member,Jeremy Elder ,XS,AD,, ,,60
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Professional Staff Member,Joel Feinleib ,XS,AD,, ,,65
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Professional Staff Member,Anita Grant ,XS,AD,, ,,70
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Professional Staff Member,Matthew Graves ,XS,AD,, ,,75
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Professional Staff Member,Sterling Laudon ,XS,AD,, ,,80
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Professional Staff Member,Jenn Rigger ,XS,AD,, ,,85
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Professional Staff Member,Caitlyn Tateishi ,XS,AD,, ,,90
SOCIAL SECURITY ADMINISTRATION,Social Security Advisory Board,40209,37301,10,"Washington, DC",Professional Staff Member,Sarah Weaver ,XS,AD,, ,,95
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE CHIEF ACTUARY,40138,37300,20,"Woodlawn, MD",Chief Actuary,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE CHIEF ACTUARY,40138,37300,20,"Woodlawn, MD","Deputy Chief Actuary, Short Range Estimates",Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE CHIEF ACTUARY,40138,37300,20,"Woodlawn, MD","Deputy Chief Actuary, Long Range Estimates",Career Incumbent,CA,ES,, ,,15
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE CHIEF STRATEGIC OFFICER,37277,37300,30,"Woodlawn, MD",Chief Strategic Officer,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE CHIEF STRATEGIC OFFICER,37277,37300,30,"Woodlawn, MD",Deputy Chief Strategic Officer,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE CHIEF STRATEGIC OFFICER,37277,37300,30,"Woodlawn, MD",Executive Director for Open Government,Career Incumbent,CA,ES,, ,,15
SOCIAL SECURITY ADMINISTRATION,"OFFICE OF BUDGET, FINANCE, QUALITY AND MANAGEMENT",37287,37300,40,"Woodlawn, MD","Deputy Commissioner for Budget, Finance, Quality, and Management",Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,"OFFICE OF BUDGET, FINANCE, QUALITY AND MANAGEMENT",37287,37300,40,"Woodlawn, MD","Assistant Deputy Commissioner for Budget, Finance, Quality and Management",Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,"OFFICE OF BUDGET, FINANCE, QUALITY AND MANAGEMENT",37287,37300,40,"Woodlawn, MD","Assistant Deputy Commissioner for Budget, Finance, Quality, and Management (Quality and Management)",Career Incumbent,CA,ES,, ,,15
SOCIAL SECURITY ADMINISTRATION,"OFFICE OF BUDGET, FINANCE, QUALITY AND MANAGEMENT",37287,37300,40,"Woodlawn, MD","Senior Advisor to the Deputy Commissioner for Budget, Finance, Quality, and Management",Career Incumbent,CA,ES,, ,,20
SOCIAL SECURITY ADMINISTRATION,"OFFICE OF BUDGET, FINANCE, QUALITY AND MANAGEMENT",37287,37300,40,"Woodlawn, MD","Senior Advisor to the Deputy Commissioner for Budget, Finance, Quality and Management",Career Incumbent,CA,ES,, ,,25
SOCIAL SECURITY ADMINISTRATION,Office of Acquisition and Grants,40168,37287,50,"Woodlawn, MD",Associate Commissioner for Acquisition and Grants,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Acquisition and Grants,40168,37287,50,"Woodlawn, MD",Deputy Associate Commissioner for Acquisition and Grants,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Anti-Fraud Programs,40151,37287,60,"Woodlawn, MD",Associate Commissioner for Anti Fraud Programs,Vacant,,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Budget,40149,37287,70,"Woodlawn, MD",Associate Commissioner for Budget,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Facilities and Supply Management,37291,37287,80,"Woodlawn, MD",Associate Commissioner for Facilities and Supply Management,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Facilities and Supply Management,37291,37287,80,"Woodlawn, MD",Deputy Associate Commissioner for Facilities and Supply Management,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Financial Policy and Operations,40150,37287,90,"Woodlawn, MD",Associate Commissioner for Financial Policy and Operations,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Financial Policy and Operations,40150,37287,90,"Woodlawn, MD",Deputy Associate Commissioner for Financial Policy and Operations,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Quality Improvement,37324,37287,100,"Woodlawn, MD",Associate Commissioner for Quality Improvement,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Quality Review,37321,37287,110,"Woodlawn, MD",Associate Commissioner for Quality Review,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Quality Review,37321,37287,110,"Woodlawn, MD",Deputy Associate Commissioner for Quality Review,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Security and Emergency Preparedness,37335,37287,120,"Woodlawn, MD",Associate Commissioner for Security and Emergency Preparedness,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF COMMUNICATIONS,37303,37300,130,"Woodlawn, MD",Deputy Commissioner for Communications,Douglas K. Walker ,NA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF COMMUNICATIONS,37303,37300,130,"Woodlawn, MD",Assistant Deputy Commissioner for Communications,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,OFFICE OF COMMUNICATIONS,37303,37300,130,"Woodlawn, MD",Press Officer,Vacant,,ES,, ,,15
SOCIAL SECURITY ADMINISTRATION,Office of Communications Planning and Technology,37313,37303,140,"Woodlawn, MD",Associate Commissioner for Communications Planning and Technology,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of External Affairs,37299,37303,150,"Woodlawn, MD",Associate Commissioner for External Affairs,John Jioni Palmer ,NA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Public Inquiries,37317,37303,160,"Woodlawn, MD",Associate Commissioner for Public Inquiries,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF DISABILITY ADJUDICATION AND REVIEW,37322,37300,170,"Woodlawn, MD",Deputy Commissioner for Disability Adjudication and Review,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF DISABILITY ADJUDICATION AND REVIEW,37322,37300,170,"Woodlawn, MD",Assistant Deputy Commissioner for Disability Adjudication and Review,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,OFFICE OF DISABILITY ADJUDICATION AND REVIEW,37322,37300,170,"Woodlawn, MD",Senior Advisor to the Deputy Commissioner for Disability Adjudication and Review,Career Incumbent,CA,ES,, ,,15
SOCIAL SECURITY ADMINISTRATION,Office of Appellate Operations,40144,37322,180,"Falls Church, VA","Executive Director, Office of Appellate Operations",Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Appellate Operations,40144,37322,180,"Falls Church, VA","Deputy Executive Director, Office of Appellate Operations",Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,"Office of Budget, Facilities and Security",37332,37322,190,"Falls Church, VA","Associate Commissioner for Budget, Facilities and Security",Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,"Office of Budget, Facilities and Security",37332,37322,190,"Falls Church, VA","Deputy Associate Commissioner for Budget, Facilities and Security",Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Electronic Services and Strategic Information,37333,37322,200,"Falls Church, VA",Associate Commissioner for Electronic Services and Strategic Information,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Electronic Services and Strategic Information,37333,37322,200,"Falls Church, VA",Deputy Associate Commissioner for Electronic Services and Strategic Information,Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Executive Operations and Human Resources,37323,37322,210,"Falls Church, VA",Associate Commissioner for Executive Operations and Human Resources,Vacant,,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Executive Operations and Human Resources,37323,37322,210,"All Others, ",Deputy Associate Commissioner for Executive Operations and Human Resources,Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE GENERAL COUNSEL,37294,37300,220,"Woodlawn, MD",General Counsel,Andy Liu ,NA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE GENERAL COUNSEL,37294,37300,220,"Woodlawn, MD",Deputy General Counsel,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE GENERAL COUNSEL,37294,37300,220,"Woodlawn, MD",Senior Advisor to the General Counsel,Career Incumbent,CA,ES,, ,,15
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE GENERAL COUNSEL,37294,37300,220,"Memphis, TN",Senior Advisor to the General Counsel,Career Incumbent,CA,ES,, ,,20
SOCIAL SECURITY ADMINISTRATION,OFFICE OF THE GENERAL COUNSEL,37294,37300,220,"Woodlawn, MD",Senior Advisor to the General Counsel,Career Incumbent,CA,ES,, ,,25
SOCIAL SECURITY ADMINISTRATION,Office of General Law,40142,37294,230,"Woodlawn, MD",Associate General Counsel for General Law,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of General Law,40142,37294,230,"Woodlawn, MD",Deputy Associate General Counsel for General Law,Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Privacy and Disclosure,40143,37294,240,"Woodlawn, MD",Executive Director for Privacy and Disclosure,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Program Law,37297,37294,250,"Woodlawn, MD",Associate General Counsel for Program Law,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Program Law,37297,37294,250,"Woodlawn, MD",Deputy Associate General Counsel for Program Law,Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Regional Chief Counsels,37295,37294,260,"Boston, MA",Regional Chief Counsel,Vacant,,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Regional Chief Counsels,37295,37294,260,"New York New York, NY",Regional Chief Counsel,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Regional Chief Counsels,37295,37294,260,"Philadelphia, PA",Regional Chief Counsel,Vacant,,ES,, ,,15
SOCIAL SECURITY ADMINISTRATION,Office of Regional Chief Counsels,37295,37294,260,"Atlanta, GA",Regional Chief Counsel,Career Incumbent,CA,ES,, ,,20
SOCIAL SECURITY ADMINISTRATION,Office of Regional Chief Counsels,37295,37294,260,"Chicago, IL",Regional Chief Counsel,Vacant,,ES,, ,,25
SOCIAL SECURITY ADMINISTRATION,Office of Regional Chief Counsels,37295,37294,260,"Dallas, TX",Regional Chief Counsel,Career Incumbent,CA,ES,, ,,30
SOCIAL SECURITY ADMINISTRATION,Office of Regional Chief Counsels,37295,37294,260,"Kansas City, MO",Regional Chief Counsel,Career Incumbent,CA,ES,, ,,35
SOCIAL SECURITY ADMINISTRATION,Office of Regional Chief Counsels,37295,37294,260,"Denver, CO",Regional Chief Counsel,Career Incumbent,CA,ES,, ,,40
SOCIAL SECURITY ADMINISTRATION,Office of Regional Chief Counsels,37295,37294,260,"Richmond, CA",Regional Chief Counsel,Vacant,,ES,, ,,45
SOCIAL SECURITY ADMINISTRATION,Office of Regional Chief Counsels,37295,37294,260,"Seattle, WA",Regional Chief Counsel,Career Incumbent,CA,ES,, ,,50
SOCIAL SECURITY ADMINISTRATION,OFFICE OF HUMAN RESOURCES,37298,37300,280,"Woodlawn, MD",Deputy Commissioner for Human Resources,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF HUMAN RESOURCES,37298,37300,280,"Woodlawn, MD",Assistant Deputy Commissioner for Human Resources,Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,OFFICE OF HUMAN RESOURCES,37298,37300,280,"Woodlawn, MD",Director Executive and Special Services Staff,Career Incumbent,CA,ES,, ,,15
SOCIAL SECURITY ADMINISTRATION,OFFICE OF HUMAN RESOURCES,37298,37300,280,"Woodlawn, MD",Senior Advisor to the Deputy Commissioner for Human Resources,Career Incumbent,CA,ES,, ,,20
SOCIAL SECURITY ADMINISTRATION,OFFICE OF HUMAN RESOURCES,37298,37300,280,"Woodlawn, MD",Executive Director for Strategic Human Capital Management,Career Incumbent,CA,ES,, ,,25
SOCIAL SECURITY ADMINISTRATION,Office of Labor-Management and Employee Relations,40153,37298,300,"Woodlawn, MD",Associate Commissioner for Labor-Management and Employee Relations,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Labor-Management and Employee Relations,40153,37298,300,"Woodlawn, MD",Deputy Associate Commissioner for Labor-Management and Employee Relations,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Learning,37314,37298,310,"Woodlawn, MD",Associate Commissioner for Learning,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Personnel,40154,37298,320,"Woodlawn, MD",Associate Commissioner for Personnel,Vacant,,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Personnel,40154,37298,320,"Woodlawn, MD",Deputy Associate Commissioner for Personnel,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,OFFICE OF LEGISLATION AND CONGRESSIONAL AFFAIRS,37327,37300,330,"Washington, DC",Deputy Commissioner for Legislative and Congressional Affairs,Judy L. Chesser ,NA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF LEGISLATION AND CONGRESSIONAL AFFAIRS,37327,37300,330,"Washington, DC",Assistant Deputy Commissioner for Legislation and Congressional Affairs,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,OFFICE OF LEGISLATION AND CONGRESSIONAL AFFAIRS,37327,37300,330,"Washington, DC",Legislative Liaison,Femeia Adamson ,SC,GS,14, ,,15
SOCIAL SECURITY ADMINISTRATION,Office of Legislative Development and Operations,37284,37327,340,"Woodlawn, MD",Associate Commissioner for Legislative Development and Operations,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF OPERATIONS,37309,37300,350,"Woodlawn, MD",Deputy Commissioner for Operations,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,OFFICE OF OPERATIONS,37309,37300,350,"Woodlawn, MD",Assistant Deputy Commissioner for Operations,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,OFFICE OF OPERATIONS,37309,37300,350,"Woodlawn, MD",Assistant Deputy Commissioner for Operations,Career Incumbent,CA,ES,, ,,20
SOCIAL SECURITY ADMINISTRATION,OFFICE OF OPERATIONS,37309,37300,350,"Woodlawn, MD",Senior Advisor to the Deputy Commissioner for Operations,Career Incumbent,CA,ES,, ,,30
SOCIAL SECURITY ADMINISTRATION,OFFICE OF OPERATIONS,37309,37300,350,"Woodlawn, MD",Senior Advisor to the Deputy Commissioner for Operations,Career Incumbent,CA,ES,, ,,35
SOCIAL SECURITY ADMINISTRATION,Office of Central Operations,37311,37309,360,"Woodlawn, MD",Associate Commissioner for Central Operations,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Central Operations,37311,37309,360,"Woodlawn, MD",Deputy Associate Commissioner for Central Operations,Career Incumbent,CA,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Central Operations,37311,37309,360,"Woodlawn, MD",Assistant Associate Commissioner for Management and Operations Support,Vacant,,ES,, ,,15
SOCIAL SECURITY ADMINISTRATION,Office of Central Operations,37311,37309,360,"Woodlawn, MD",Assistant Associate Commissioner for Disability Operations,Career Incumbent,CA,ES,, ,,20
SOCIAL SECURITY ADMINISTRATION,Office of Central Operations,37311,37309,360,"Baltimore, MD",Assistant Associate Commissioner for Earnings and International Operations,Vacant,,ES,, ,,25
SOCIAL SECURITY ADMINISTRATION,Office of Disability Determinations,37320,37309,370,"Woodlawn, MD",Associate Commissioner for Disability Determinations,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Disability Determinations,37320,37309,370,"Woodlawn, MD",Deputy Associate Commissioner for Disability Determinations,Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Electronic Services and Technology,37326,37309,380,"Woodlawn, MD",Associate Commissioner for Electronic Services and Technology,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Electronic Services and Technology,37326,37309,380,"Woodlawn, MD",Deputy Associate Commissioner for Electronic Services and Technology,Vacant,,ES,, ,,10
SOCIAL SECURITY ADMINISTRATION,Office of Public Service and Operations Support,37312,37309,390,"Woodlawn, MD",Associate Commissioner for Public Service and Operations Support,Career Incumbent,CA,ES,, ,,5
SOCIAL SECURITY ADMINISTRATION,Office of Public Service and Operations Support,37312,37309,390,"Dallas, TX",Deputy Associate Commissioner for Public Service and Operations Support,Career Incumbent,CA,ES,, ,,10
